base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 5},200,"{'lon': -105.21, 'lat': 20.71}",1547869500.0,4004293.0,"{'temp': 71.6, 'pressure': 1015, 'humidity': 100, 'temp_min': 71.6, 'temp_max': 71.6}",,Ixtapa,,,"{'type': 1, 'id': 7156, 'message': 0.0034, 'country': 'MX', 'sunrise': 1547905191, 'sunset': 1547945014}",19312.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 2.24, 'deg': 360}"
stations,{'all': 90},200,"{'lon': -63.6, 'lat': 50.23}",1547869260.0,5972291.0,"{'temp': 21.2, 'pressure': 1007, 'humidity': 85, 'temp_min': 21.2, 'temp_max': 21.2}",,Havre-Saint-Pierre,,,"{'type': 1, 'id': 812, 'message': 0.0032, 'country': 'CA', 'sunrise': 1547899467, 'sunset': 1547930777}",1609.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 18.34, 'deg': 190, 'gust': 12.3}"
stations,{'all': 12},200,"{'lon': -179.17, 'lat': 66.32}",1547871426.0,4031742.0,"{'temp': -24.27, 'pressure': 974.28, 'humidity': 35, 'temp_min': -24.27, 'temp_max': -24.27, 'sea_level': 1033.82, 'grnd_level': 974.28}",,Egvekinot,,,"{'message': 0.0036, 'country': 'RU', 'sunrise': 1547934021, 'sunset': 1547951727}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.15, 'deg': 237.504}"
stations,{'all': 48},200,"{'lon': 1.01, 'lat': 20.2}",1547871426.0,2449893.0,"{'temp': 61.78, 'pressure': 965.93, 'humidity': 34, 'temp_min': 61.78, 'temp_max': 61.78, 'sea_level': 1026.2, 'grnd_level': 965.93}",,Tessalit,,,"{'message': 0.0031, 'country': 'ML', 'sunrise': 1547879647, 'sunset': 1547919560}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.61, 'deg': 343.504}"
stations,{'all': 0},200,"{'lon': 77.34, 'lat': 20.31}",1547871426.0,1263744.0,"{'temp': 59.89, 'pressure': 982.95, 'humidity': 59, 'temp_min': 59.89, 'temp_max': 59.89, 'sea_level': 1031.23, 'grnd_level': 982.95}",,Mangrul Pir,,,"{'message': 0.0029, 'country': 'IN', 'sunrise': 1547861340, 'sunset': 1547901222}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.27, 'deg': 102.004}"
stations,{'all': 90},200,"{'lon': -122.69, 'lat': 58.81}",1547866800.0,5955902.0,"{'temp': -2.21, 'pressure': 1020, 'humidity': 77, 'temp_min': -2.21, 'temp_max': -2.21}",,Fort Nelson,,,"{'type': 1, 'id': 986, 'message': 0.0038, 'country': 'CA', 'sunrise': 1547916193, 'sunset': 1547942429}",16093.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]","{'speed': 2.24, 'deg': 260}"
stations,{'all': 76},200,"{'lon': 102.47, 'lat': 71.98}",1547871089.0,2022572.0,"{'temp': 0.04, 'pressure': 1007.76, 'humidity': 64, 'temp_min': 0.04, 'temp_max': 0.04, 'sea_level': 1012.83, 'grnd_level': 1007.76}",,Khatanga,,,"{'message': 0.0027, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.85, 'deg': 199.004}"
stations,{'all': 100},200,"{'lon': 73.08, 'lat': -0.6}",1547871050.0,1282256.0,"{'temp': 79.69, 'pressure': 1026, 'humidity': 100, 'temp_min': 79.69, 'temp_max': 79.69, 'sea_level': 1026.04, 'grnd_level': 1026}",,Hithadhoo,,,"{'message': 0.0032, 'country': 'MV', 'sunrise': 1547860427, 'sunset': 1547904169}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 11.99, 'deg': 263.004}"
stations,{'all': 1},200,"{'lon': -80.61, 'lat': 51.26}",1547866800.0,6078372.0,"{'temp': -29.21, 'pressure': 1031, 'humidity': 66, 'temp_min': -29.21, 'temp_max': -29.21}",,Moose Factory,,,"{'type': 1, 'id': 860, 'message': 0.0034, 'country': 'CA', 'sunrise': 1547903791, 'sunset': 1547934621}",14484.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.93, 'deg': 230}"
stations,{'all': 90},200,"{'lon': -117.13, 'lat': 58.52}",1547870400.0,5975004.0,"{'temp': -4.01, 'pressure': 1024, 'humidity': 76, 'temp_min': -4.01, 'temp_max': -4.01}",,High Level,,,"{'type': 1, 'id': 867, 'message': 0.0038, 'country': 'CA', 'sunrise': 1547914748, 'sunset': 1547941204}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 14.99, 'deg': 120, 'gust': 10.3}"
stations,{'all': 40},200,"{'lon': -59.52, 'lat': 13.22}",1547870400.0,3374083.0,"{'temp': 77, 'pressure': 1016, 'humidity': 73, 'temp_min': 77, 'temp_max': 77}",,Bathsheba,,,"{'type': 1, 'id': 8772, 'message': 0.0031, 'country': 'BB', 'sunrise': 1547893502, 'sunset': 1547934762}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 12.75, 'deg': 90}"
stations,{'all': 24},200,"{'lon': -56.15, 'lat': 72.79}",1547871094.0,3418910.0,"{'temp': -4.65, 'pressure': 1007.51, 'humidity': 100, 'temp_min': -4.65, 'temp_max': -4.65, 'sea_level': 1010.92, 'grnd_level': 1007.51}",,Upernavik,,,"{'message': 0.0032, 'country': 'GL', 'sunrise': 0, 'sunset': 0}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 12.77, 'deg': 352.504}"
stations,{'all': 0},200,"{'lon': 15.16, 'lat': -26.65}",1547871059.0,3355672.0,"{'temp': 62.5, 'pressure': 1012.94, 'humidity': 63, 'temp_min': 62.5, 'temp_max': 62.5, 'sea_level': 1027.37, 'grnd_level': 1012.94}",,Luderitz,,,"{'message': 0.0031, 'country': 'NA', 'sunrise': 1547871777, 'sunset': 1547920610}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 23.17, 'deg': 162.504}"
stations,{'all': 92},200,"{'lon': -53.81, 'lat': -29.69}",1547871396.0,3450083.0,"{'temp': 66.28, 'pressure': 988.38, 'humidity': 99, 'temp_min': 66.28, 'temp_max': 66.28, 'sea_level': 1026.04, 'grnd_level': 988.38}",,Santa Maria,{'3h': 0.655},,"{'message': 0.0031, 'country': 'BR', 'sunrise': 1547887976, 'sunset': 1547937522}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.65, 'deg': 160.004}"
stations,{'all': 88},200,"{'lon': -45.09, 'lat': -21.88}",1547871429.0,3465737.0,"{'temp': 65.11, 'pressure': 916.81, 'humidity': 99, 'temp_min': 65.11, 'temp_max': 65.11, 'sea_level': 1027.86, 'grnd_level': 916.81}",,Conceicao do Rio Verde,{'3h': 3.575},,"{'message': 0.0028, 'country': 'BR', 'sunrise': 1547886774, 'sunset': 1547934543}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 2.71, 'deg': 346.504}"
stations,{'all': 20},200,"{'lon': -70.1, 'lat': 41.28}",1547870100.0,4944903.0,"{'temp': 32.09, 'pressure': 1019, 'humidity': 89, 'temp_min': 26.6, 'temp_max': 35.96}",,Nantucket,,,"{'type': 1, 'id': 5009, 'message': 0.0074, 'country': 'US', 'sunrise': 1547899314, 'sunset': 1547934046}",16093.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 5.82, 'deg': 290}"
stations,{'all': 75},200,"{'lon': -78.55, 'lat': -0.39}",1547870400.0,3652462.0,"{'temp': 54.7, 'pressure': 1030, 'humidity': 81, 'temp_min': 53.6, 'temp_max': 55.4}",,San Cristobal,,,"{'type': 1, 'id': 8541, 'message': 0.0033, 'country': 'EC', 'sunrise': 1547896845, 'sunset': 1547940549}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 17.22, 'deg': 170}"
stations,{'all': 32},200,"{'lon': 127.47, 'lat': 63.92}",1547871429.0,2017215.0,"{'temp': -35.25, 'pressure': 1007.51, 'humidity': 0, 'temp_min': -35.25, 'temp_max': -35.25, 'sea_level': 1041.2, 'grnd_level': 1007.51}",,Sangar,,,"{'message': 0.0038, 'country': 'RU', 'sunrise': 1547858778, 'sunset': 1547879746}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 2.59, 'deg': 174.004}"
stations,{'all': 44},200,"{'lon': 19.05, 'lat': 46.34}",1547871430.0,3047399.0,"{'temp': 26.5, 'pressure': 1020.65, 'humidity': 97, 'temp_min': 26.5, 'temp_max': 26.5, 'sea_level': 1035.2, 'grnd_level': 1020.65}",,Nemesnadudvar,,,"{'message': 0.0042, 'country': 'HU', 'sunrise': 1547878819, 'sunset': 1547911742}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.71, 'deg': 349.504}"
stations,{'all': 75},200,"{'lon': -104.67, 'lat': 23.99}",1547866380.0,4011743.0,"{'temp': 59, 'pressure': 1023, 'humidity': 30, 'temp_min': 59, 'temp_max': 59}",,Constitucion,,,"{'type': 1, 'id': 7113, 'message': 0.0031, 'country': 'MX', 'sunrise': 1547905399, 'sunset': 1547944548}",12874.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.93, 'deg': 240}"
stations,{'all': 24},200,"{'lon': 2.75, 'lat': 51.13}",1547870100.0,2790153.0,"{'temp': 29.73, 'pressure': 1015, 'humidity': 86, 'temp_min': 26.6, 'temp_max': 33.8}",,Nieuwpoort,,,"{'type': 1, 'id': 1250, 'message': 0.0033, 'country': 'BE', 'sunrise': 1547883767, 'sunset': 1547914623}",8000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 8.05, 'deg': 130}"
stations,{'all': 1},200,"{'lon': -80.33, 'lat': 27.45}",1547870100.0,4156018.0,"{'temp': 53.33, 'pressure': 1020, 'humidity': 89, 'temp_min': 51.08, 'temp_max': 57.2}",,Fort Pierce,,,"{'type': 1, 'id': 4133, 'message': 0.0047, 'country': 'US', 'sunrise': 1547899934, 'sunset': 1547938328}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 6.29, 'deg': 96.0041}"
stations,{'all': 0},200,"{'lon': 90.21, 'lat': 25.52}",1547871406.0,1254046.0,"{'temp': 62.14, 'pressure': 1019.51, 'humidity': 84, 'temp_min': 62.14, 'temp_max': 62.14, 'sea_level': 1030.9, 'grnd_level': 1019.51}",,Tura,,,"{'message': 0.0031, 'country': 'IN', 'sunrise': 1547858796, 'sunset': 1547897589}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 3.94, 'deg': 91.0041}"
stations,{'all': 75},200,"{'lon': 121.12, 'lat': 24.63}",1547870400.0,1667031.0,"{'temp': 70.43, 'pressure': 1021, 'humidity': 82, 'temp_min': 68, 'temp_max': 75.2}",,Wufeng,,,"{'type': 1, 'id': 7950, 'message': 0.0044, 'country': 'TW', 'sunrise': 1547851282, 'sunset': 1547890262}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.93, 'deg': 270}"
stations,{'all': 92},200,"{'lon': -80.02, 'lat': 0.61}",1547871432.0,3653967.0,"{'temp': 71.59, 'pressure': 999.89, 'humidity': 97, 'temp_min': 71.59, 'temp_max': 71.59, 'sea_level': 1025.15, 'grnd_level': 999.89}",,Muisne,{'3h': 0.18},,"{'message': 0.0033, 'country': 'EC', 'sunrise': 1547897287, 'sunset': 1547940814}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.59, 'deg': 175.004}"
stations,{'all': 90},200,"{'lon': -79.55, 'lat': 42.87}",1547870040.0,5914857.0,"{'temp': 23.43, 'pressure': 1023, 'humidity': 62, 'temp_min': 21.92, 'temp_max': 26.06}",,Stromness,,,"{'type': 1, 'id': 3820, 'message': 0.0038, 'country': 'CA', 'sunrise': 1547901843, 'sunset': 1547936054}",16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 30}"
stations,{'all': 100},200,"{'lon': 122.42, 'lat': 17.08}",1547871434.0,1715015.0,"{'temp': 74.83, 'pressure': 1003.05, 'humidity': 100, 'temp_min': 74.83, 'temp_max': 74.83, 'sea_level': 1029.73, 'grnd_level': 1003.05}",,Dicabisagan,{'3h': 0.355},,"{'message': 0.0031, 'country': 'PH', 'sunrise': 1547850201, 'sunset': 1547890715}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 11.99, 'deg': 59.0041}"
stations,{'all': 20},200,"{'lon': 111.97, 'lat': 43.65}",1547871140.0,2037485.0,"{'temp': 13.54, 'pressure': 924.18, 'humidity': 53, 'temp_min': 13.54, 'temp_max': 13.54, 'sea_level': 1049.87, 'grnd_level': 924.18}",,Erenhot,,,"{'message': 0.0037, 'country': 'CN', 'sunrise': 1547856033, 'sunset': 1547889915}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 5.39, 'deg': 311.004}"
stations,{'all': 0},200,"{'lon': 22.13, 'lat': -30.97}",1547871119.0,1014034.0,"{'temp': 45.94, 'pressure': 877.01, 'humidity': 56, 'temp_min': 45.94, 'temp_max': 45.94, 'sea_level': 1032.28, 'grnd_level': 877.01}",,Carnarvon,,,"{'message': 0.0031, 'country': 'ZA', 'sunrise': 1547869578, 'sunset': 1547919459}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.19, 'deg': 183.504}"
stations,{'all': 75},200,"{'lon': 113.03, 'lat': 3.17}",1547866800.0,1737486.0,"{'temp': 86, 'pressure': 1009, 'humidity': 74, 'temp_min': 86, 'temp_max': 86}",,Bintulu,,,"{'type': 1, 'id': 9365, 'message': 0.0035, 'country': 'MY', 'sunrise': 1547851174, 'sunset': 1547894245}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'speed': 2.24}
stations,{'all': 68},200,"{'lon': 108.95, 'lat': 34.9}",1547866800.0,7064006.0,"{'temp': 41, 'pressure': 1026, 'humidity': 32, 'temp_min': 41, 'temp_max': 41}",,Tongchuan,,,"{'type': 1, 'id': 9645, 'message': 0.0034, 'country': 'CN', 'sunrise': 1547855425, 'sunset': 1547891968}",6000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'speed': 2.24}
stations,{'all': 64},200,"{'lon': 161.3, 'lat': 68.75}",1547871073.0,2126199.0,"{'temp': -24.45, 'pressure': 1030.94, 'humidity': 37, 'temp_min': -24.45, 'temp_max': -24.45, 'sea_level': 1040.1, 'grnd_level': 1030.94}",,Cherskiy,,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1547855365, 'sunset': 1547866924}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 6.62, 'deg': 177.004}"
stations,{'all': 20},200,"{'lon': -61.45, 'lat': 10.24}",1547866800.0,3573739.0,"{'temp': 73.4, 'pressure': 1015, 'humidity': 88, 'temp_min': 73.4, 'temp_max': 73.4}",,Esperance,,,"{'type': 1, 'id': 8810, 'message': 0.0032, 'country': 'TT', 'sunrise': 1547893691, 'sunset': 1547935499}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 3.36, 'deg': 130}"
stations,{'all': 0},200,"{'lon': 10.04, 'lat': 12.45}",1547871435.0,2339631.0,"{'temp': 53.59, 'pressure': 987.33, 'humidity': 47, 'temp_min': 53.59, 'temp_max': 53.59, 'sea_level': 1027.17, 'grnd_level': 987.33}",,Hadejia,,,"{'message': 0.0029, 'country': 'NG', 'sunrise': 1547876735, 'sunset': 1547918133}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.61, 'deg': 40.5041}"
stations,{'all': 0},200,"{'lon': 17.88, 'lat': -29.67}",1547871435.0,3361142.0,"{'temp': 42.97, 'pressure': 928.56, 'humidity': 93, 'temp_min': 42.97, 'temp_max': 42.97, 'sea_level': 1033.66, 'grnd_level': 928.56}",,Springbok,,,"{'message': 0.0032, 'country': 'ZA', 'sunrise': 1547870762, 'sunset': 1547920317}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 6.62, 'deg': 144.004}"
stations,{'all': 0},200,"{'lon': 0.71, 'lat': 49.65}",1547868600.0,3031871.0,"{'temp': 32.61, 'pressure': 1012, 'humidity': 92, 'temp_min': 30.2, 'temp_max': 33.8}",,Veraval,,,"{'type': 1, 'id': 6536, 'message': 0.0037, 'country': 'FR', 'sunrise': 1547883911, 'sunset': 1547915458}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.29, 'deg': 130}"
stations,{'all': 92},200,"{'lon': -113.29, 'lat': 54.72}",1547871115.0,5887916.0,"{'temp': -0.51, 'pressure': 958.71, 'humidity': 73, 'temp_min': -0.51, 'temp_max': -0.51, 'sea_level': 1044.64, 'grnd_level': 958.71}",,Athabasca,,,"{'message': 0.0035, 'country': 'CA', 'sunrise': 1547912554, 'sunset': 1547941550}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 9.42, 'deg': 117.504}"
stations,{'all': 76},200,"{'lon': -63, 'lat': -5.01}",1547871437.0,3665361.0,"{'temp': 76.81, 'pressure': 1021.05, 'humidity': 94, 'temp_min': 76.81, 'temp_max': 76.81, 'sea_level': 1026.04, 'grnd_level': 1021.05}",,Turiacu,,,"{'message': 0.0031, 'country': 'BR', 'sunrise': 1547892699, 'sunset': 1547937227}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 335.504}"
stations,{'all': 88},200,"{'lon': 87.96, 'lat': 65.8}",1547871383.0,1488903.0,"{'temp': 13.54, 'pressure': 1002.16, 'humidity': 86, 'temp_min': 13.54, 'temp_max': 13.54, 'sea_level': 1017.12, 'grnd_level': 1002.16}",,Turukhansk,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1547869611, 'sunset': 1547887886}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 19.15, 'deg': 192.504}"
stations,{'all': 68},200,"{'lon': 43.41, 'lat': 62.67}",1547871437.0,501847.0,"{'temp': 18.04, 'pressure': 999.89, 'humidity': 75, 'temp_min': 18.04, 'temp_max': 18.04, 'sea_level': 1006.1, 'grnd_level': 999.89}",,Rochegda,,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1547878173, 'sunset': 1547900708}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.83, 'deg': 248.004}"
stations,{'all': 68},200,"{'lon': 133.88, 'lat': -23.7}",1547868600.0,2077895.0,"{'temp': 104, 'pressure': 1012, 'humidity': 16, 'temp_min': 104, 'temp_max': 104}",,Alice Springs,,,"{'type': 1, 'id': 9483, 'message': 0.003, 'country': 'AU', 'sunrise': 1547843603, 'sunset': 1547891789}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.99, 'deg': 140}"
stations,{'all': 40},200,"{'lon': -7.54, 'lat': 43.27}",1547868600.0,3105522.0,"{'temp': 48.2, 'pressure': 1014, 'humidity': 93, 'temp_min': 48.2, 'temp_max': 48.2}",,Bereda,,,"{'type': 1, 'id': 6403, 'message': 0.003, 'country': 'ES', 'sunrise': 1547884636, 'sunset': 1547918689}",10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 11.41, 'deg': 220}"
stations,{'all': 64},200,"{'lon': 63.78, 'lat': 67.55}",1547871377.0,1486910.0,"{'temp': 6.43, 'pressure': 987.9, 'humidity': 78, 'temp_min': 6.43, 'temp_max': 6.43, 'sea_level': 1009.38, 'grnd_level': 987.9}",,Komsomolskiy,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1547877087, 'sunset': 1547892021}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 11.21, 'deg': 260.504}"
stations,{'all': 0},200,"{'lon': 3.9, 'lat': 7.05}",1547871439.0,2338403.0,"{'temp': 72.58, 'pressure': 1006.46, 'humidity': 93, 'temp_min': 72.58, 'temp_max': 72.58, 'sea_level': 1024.86, 'grnd_level': 1006.46}",,Arawa,,,"{'message': 0.0031, 'country': 'NG', 'sunrise': 1547877717, 'sunset': 1547920097}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.71, 'deg': 247.004}"
stations,{'all': 32},200,"{'lon': 123.37, 'lat': 66.77}",1547871439.0,2012530.0,"{'temp': -32.19, 'pressure': 1028.51, 'humidity': 56, 'temp_min': -32.19, 'temp_max': -32.19, 'sea_level': 1038.2, 'grnd_level': 1028.51}",,Zhigansk,,,"{'message': 0.004, 'country': 'RU', 'sunrise': 1547862002, 'sunset': 1547878495}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.62, 'deg': 163.004}"
stations,{'all': 75},200,"{'lon': 138.93, 'lat': 34.7}",1547870400.0,1852357.0,"{'temp': 51.93, 'pressure': 1019, 'humidity': 53, 'temp_min': 50, 'temp_max': 53.6}",,Shimoda,,,"{'type': 1, 'id': 8070, 'message': 0.0032, 'country': 'JP', 'sunrise': 1547848205, 'sunset': 1547884795}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 5.82, 'deg': 60}"
stations,{'all': 8},200,"{'lon': 95.67, 'lat': 27.29}",1547868600.0,1263532.0,"{'temp': 62.6, 'pressure': 1019, 'humidity': 77, 'temp_min': 62.6, 'temp_max': 62.6}",,Margherita,,,"{'type': 1, 'id': 9126, 'message': 0.0029, 'country': 'IN', 'sunrise': 1547857682, 'sunset': 1547896083}",3000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]","{'speed': 8.05, 'deg': 40}"
stations,{'all': 68},200,"{'lon': 10, 'lat': 62.14}",1547871441.0,3156868.0,"{'temp': 3.64, 'pressure': 898.97, 'humidity': 72, 'temp_min': 3.64, 'temp_max': 3.64, 'sea_level': 1019.96, 'grnd_level': 898.97}",,Folldal,,,"{'message': 0.0033, 'country': 'NO', 'sunrise': 1547885892, 'sunset': 1547909028}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.27, 'deg': 259.004}"
stations,{'all': 75},200,"{'lon': -159.78, 'lat': -21.21}",1547870400.0,4035715.0,"{'temp': 84.2, 'pressure': 1013, 'humidity': 74, 'temp_min': 84.2, 'temp_max': 84.2}",,Avarua,,,"{'type': 1, 'id': 7271, 'message': 0.01, 'country': 'CK', 'sunrise': 1547914384, 'sunset': 1547961997}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.7, 'deg': 50}"
stations,{'all': 0},200,"{'lon': 26.69, 'lat': 13.6}",1547871441.0,364933.0,"{'temp': 52.78, 'pressure': 946.15, 'humidity': 32, 'temp_min': 52.78, 'temp_max': 52.78, 'sea_level': 1030.7, 'grnd_level': 946.15}",,Umm Kaddadah,,,"{'message': 0.0042, 'country': 'SD', 'sunrise': 1547872846, 'sunset': 1547914029}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 11.54, 'deg': 24.5041}"
stations,{'all': 8},200,"{'lon': 39.51, 'lat': 68.05}",1547870867.0,556268.0,"{'temp': 9.31, 'pressure': 985.22, 'humidity': 82, 'temp_min': 9.31, 'temp_max': 9.31, 'sea_level': 1011.93, 'grnd_level': 985.22}",,Ostrovnoy,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1547883496, 'sunset': 1547897265}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 11.77, 'deg': 95.5041}"
stations,{'all': 90},200,"{'lon': -124.22, 'lat': 43.41}",1547866560.0,5742974.0,"{'temp': 55.04, 'pressure': 1014, 'humidity': 96, 'temp_min': 55.04, 'temp_max': 55.04}",,North Bend,{'1h': 3.3},,"{'type': 1, 'id': 5239, 'message': 0.0035, 'country': 'US', 'sunrise': 1547912651, 'sunset': 1547946692}",16093.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 10.29, 'deg': 160}"
stations,{'all': 56},200,"{'lon': -74.78, 'lat': -0.19}",1547871442.0,3671437.0,"{'temp': 71.95, 'pressure': 1005.32, 'humidity': 98, 'temp_min': 71.95, 'temp_max': 71.95, 'sea_level': 1026.28, 'grnd_level': 1005.32}",,Puerto Leguizamo,,,"{'message': 0.0032, 'country': 'CO', 'sunrise': 1547895958, 'sunset': 1547939627}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 0.92, 'deg': 280.004}"
stations,{'all': 0},200,"{'lon': 104.73, 'lat': 31.78}",1547871443.0,1885823.0,"{'temp': 43.6, 'pressure': 954.66, 'humidity': 62, 'temp_min': 43.6, 'temp_max': 43.6, 'sea_level': 1037.51, 'grnd_level': 954.66}",,Jiangyou,,,"{'message': 0.0029, 'country': 'CN', 'sunrise': 1547856037, 'sunset': 1547893380}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.05, 'deg': 347.504}"
stations,{'all': 68},200,"{'lon': 28.4, 'lat': 51.08}",1547871443.0,702679.0,"{'temp': 18.94, 'pressure': 1008.73, 'humidity': 82, 'temp_min': 18.94, 'temp_max': 18.94, 'sea_level': 1032.72, 'grnd_level': 1008.73}",,Luhyny,,,"{'message': 0.0032, 'country': 'UA', 'sunrise': 1547877603, 'sunset': 1547908472}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 10.65, 'deg': 272.004}"
stations,{'all': 68},200,"{'lon': -53.46, 'lat': 68.31}",1547871443.0,3422683.0,"{'temp': 13.99, 'pressure': 1003.54, 'humidity': 100, 'temp_min': 13.99, 'temp_max': 13.99, 'sea_level': 1004.15, 'grnd_level': 1003.54}",,Kangaatsiaq,,,"{'message': 0.0054, 'country': 'GL', 'sunrise': 1547906075, 'sunset': 1547919322}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.19, 'deg': 13.5041}"
